"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 27 13:50:38 IST 2022","Wed Jul 27 13:51:09 IST 2022","31012","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckStudentBookGrade","CheckStudentBookGrade","To see if a student in a specific grade has the correct grade book"
"passed","Wed Jul 27 13:09:07 IST 2022","Wed Jul 27 13:09:58 IST 2022","50793","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","studentPublishPagination","studentPublishPagination","Examine whether or not the student can successfully navigate to next pages."
"passed","Wed Jul 27 15:01:45 IST 2022","Wed Jul 27 15:03:07 IST 2022","81694","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","TeacherLessonTopicCheck","TeacherLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"broken","Wed Jul 27 15:19:45 IST 2022","Wed Jul 27 15:21:01 IST 2022","75672","Suite","Test","Library.VideoCheck","Library.VideoCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the video can successfully played properly."
"passed","Wed Jul 27 13:13:08 IST 2022","Wed Jul 27 13:13:37 IST 2022","28859","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","teacherPublishPagination","teacherPublishPagination","Examine whether or not the teacher can successfully navigate to next pages."
"passed","Wed Jul 27 15:39:39 IST 2022","Wed Jul 27 15:39:49 IST 2022","10569","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Wed Jul 27 15:35:08 IST 2022","Wed Jul 27 15:35:08 IST 2022","77","Suite","Test","loginFunctionality.LoginLandingPageCheck","loginFunctionality.LoginLandingPageCheck","teacherLandingPage","teacherLandingPage","Examin Teacher toggle check"
"passed","Wed Jul 27 13:29:26 IST 2022","Wed Jul 27 13:29:46 IST 2022","19969","Suite","Test","Notebook.NotebookLandingPageCheck","Notebook.NotebookLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Notebook module."
"passed","Wed Jul 27 15:38:03 IST 2022","Wed Jul 27 15:38:04 IST 2022","1168","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectStudentMobileNoCheck","IncorrectStudentMobileNoCheck","Examin Student Login with incorrect mobile number"
"passed","Wed Jul 27 15:35:06 IST 2022","Wed Jul 27 15:35:06 IST 2022","96","Suite","Test","loginFunctionality.LoginLandingPageCheck","loginFunctionality.LoginLandingPageCheck","studentLandingPage","studentLandingPage","Examin Student Toggel check "
"passed","Wed Jul 27 12:59:19 IST 2022","Wed Jul 27 13:00:22 IST 2022","62294","Suite","Test","Publish.PublishNewContentCheck","Publish.PublishNewContentCheck","teacherPublishNewContentCheck","teacherPublishNewContentCheck","Examine whether or not the teacher can successfully publish new content."
"passed","Wed Jul 27 13:58:55 IST 2022","Wed Jul 27 13:59:31 IST 2022","36027","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the library image"
"broken","Wed Jul 27 15:14:55 IST 2022","Wed Jul 27 15:16:04 IST 2022","69048","Suite","Test","Library.VideoCheck","Library.VideoCheck","studentVideocheck","studentVideocheck","Examine whether or not the video can successfully played properly."
