"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 30 15:56:41 IST 2022","Fri Sep 30 15:57:36 IST 2022","55454","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","teacherPublishPagination","teacherPublishPagination","Examine whether or not the teacher can successfully navigate to next pages."
"passed","Fri Sep 30 14:21:49 IST 2022","Fri Sep 30 14:22:11 IST 2022","21505","Suite","Test","Assessment.AssessmentLandingPageCheck","Assessment.AssessmentLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Assessment module."
"passed","Fri Sep 30 15:58:50 IST 2022","Fri Sep 30 15:59:23 IST 2022","32987","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","teacherPublishPagination","teacherPublishPagination","Examine whether or not the teacher can successfully navigate to next pages."
"failed","Fri Sep 30 15:28:32 IST 2022","Fri Sep 30 15:29:13 IST 2022","40695","Suite","Test","Doubts.DoubtsFilterFunctionality","Doubts.DoubtsFilterFunctionality","studentFilterFunctionalityCheck","studentFilterFunctionalityCheck","Examine whether or not the student can successfully filter the content by applying specific filters."
"passed","Fri Sep 30 17:33:56 IST 2022","Fri Sep 30 17:35:01 IST 2022","65338","Suite","Test","Library.VideoCheck","Library.VideoCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the video can successfully played properly."
"passed","Fri Sep 30 17:23:36 IST 2022","Fri Sep 30 17:24:11 IST 2022","35782","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
"passed","Fri Sep 30 17:48:03 IST 2022","Fri Sep 30 17:48:16 IST 2022","13008","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"broken","Fri Sep 30 14:28:13 IST 2022","Fri Sep 30 14:28:39 IST 2022","26340","Suite","Test","Assessment.CreateAssessment_PenPaper","Assessment.CreateAssessment_PenPaper","teacherCreateAssessment_PenPaper","teacherCreateAssessment_PenPaper","Examine whether or not the teacher can successfully create Pen & paper assessment for the students."
"passed","Fri Sep 30 17:40:14 IST 2022","Fri Sep 30 17:41:12 IST 2022","58370","Suite","Test","Library.AudioCheck","Library.AudioCheck","StudentAudioCheck","StudentAudioCheck","To check if the audio player is displayed or not."
"passed","Fri Sep 30 14:21:02 IST 2022","Fri Sep 30 14:21:24 IST 2022","21429","Suite","Test","Assessment.AssessmentLandingPageCheck","Assessment.AssessmentLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Assessment module."
