"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 02 12:35:03 IST 2022","Tue Aug 02 12:35:05 IST 2022","1188","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectStudentMobileNoCheck","IncorrectStudentMobileNoCheck","Examin Student Login with incorrect mobile number"
"broken","Tue Aug 02 11:15:37 IST 2022","Tue Aug 02 11:16:21 IST 2022","43619","Suite","Test","Notebook.viewHighlightsNotesBookmarks","Notebook.viewHighlightsNotesBookmarks","CheckTeacherHighlightsNotesBookmarks","CheckTeacherHighlightsNotesBookmarks","To see if a teacher can view highlights, notes and bookmarks from library in Notebook"
"passed","Tue Aug 02 12:10:21 IST 2022","Tue Aug 02 12:10:56 IST 2022","34675","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
"passed","Tue Aug 02 10:51:43 IST 2022","Tue Aug 02 10:52:49 IST 2022","65819","Suite","Test","Notebook.LessonNameVerify","Notebook.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Aug 02 10:39:02 IST 2022","Tue Aug 02 10:39:24 IST 2022","21460","Suite","Test","Notebook.NotebookLandingPageCheck","Notebook.NotebookLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the notebook module."
"passed","Tue Aug 02 10:40:36 IST 2022","Tue Aug 02 10:40:56 IST 2022","19410","Suite","Test","Notebook.NotebookLandingPageCheck","Notebook.NotebookLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Notebook module."
"passed","Tue Aug 02 12:36:55 IST 2022","Tue Aug 02 12:37:05 IST 2022","10617","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Tue Aug 02 11:03:15 IST 2022","Tue Aug 02 11:06:11 IST 2022","176360","Suite","Test","Notebook.viewHighlightsNotesBookmarks","Notebook.viewHighlightsNotesBookmarks","CheckStudentHighlightsNotesBookmarks","CheckStudentHighlightsNotesBookmarks","To see if a student can view highlights, notes and bookmarks from library in Notebook"
"passed","Tue Aug 02 11:42:48 IST 2022","Tue Aug 02 11:44:24 IST 2022","96564","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Aug 02 12:23:59 IST 2022","Tue Aug 02 12:24:56 IST 2022","56777","Suite","Test","Library.AudioCheck","Library.AudioCheck","StudentAudioCheck","StudentAudioCheck","To check if the audio player is displayed or not."
"passed","Tue Aug 02 11:51:04 IST 2022","Tue Aug 02 11:52:31 IST 2022","86361","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","StudentLessonTopicCheck","StudentLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
