"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 22 11:20:29 IST 2022","Mon Aug 22 11:21:51 IST 2022","81740","Suite","Test","Attendance.AttendancePresentAbsentLeaveHoliday","Attendance.AttendancePresentAbsentLeaveHoliday","studentPALHCountCheck","studentPALHCountCheck","Examine whether or not the student can view the count of present, absent, leave, and holiday correctly."
"passed","Mon Aug 22 15:02:26 IST 2022","Mon Aug 22 15:03:29 IST 2022","62609","Suite","Test","Publish.PublishNewContentCheck","Publish.PublishNewContentCheck","teacherPublishNewContentCheck","teacherPublishNewContentCheck","Examine whether or not the teacher can successfully publish new content."
"passed","Mon Aug 22 12:53:28 IST 2022","Mon Aug 22 12:54:28 IST 2022","59704","Suite","Test","Notebook.LessonNameVerify","Notebook.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Aug 22 12:27:57 IST 2022","Mon Aug 22 12:28:34 IST 2022","36884","Suite","Test","Publish.PublishTeacherCategoryFilters_Student","Publish.PublishTeacherCategoryFilters_Student","studentPublishTeacherFilter","studentPublishTeacherFilter","Examine whether or not the student can successfully filter content according to Teacher."
"passed","Mon Aug 22 15:07:29 IST 2022","Mon Aug 22 15:07:52 IST 2022","23027","Suite","Test","Publish.PublishNewContentCheck","Publish.PublishNewContentCheck","studentPublishNewContentCheck","studentPublishNewContentCheck","Examine whether or not the student can successfully view the published content published by teacher."
"passed","Mon Aug 22 13:31:04 IST 2022","Mon Aug 22 13:32:26 IST 2022","82168","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","StudentLessonTopicCheck","StudentLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Aug 22 13:29:34 IST 2022","Mon Aug 22 13:31:00 IST 2022","86227","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","StudentLessonTopicCheck","StudentLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Aug 22 13:13:09 IST 2022","Mon Aug 22 13:14:45 IST 2022","96429","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Aug 22 15:29:10 IST 2022","Mon Aug 22 15:31:34 IST 2022","144354","Suite","Test","Notebook.viewHighlightsNotesBookmarks","Notebook.viewHighlightsNotesBookmarks","CheckTeacherHighlightsNotesBookmarks","CheckTeacherHighlightsNotesBookmarks","To see if a teacher can view highlights, notes and bookmarks from library in Notebook"
"passed","Mon Aug 22 12:24:21 IST 2022","Mon Aug 22 12:25:09 IST 2022","48758","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","teacherPublishPagination","teacherPublishPagination","Examine whether or not the teacher can successfully navigate to next pages."
"passed","Mon Aug 22 11:51:59 IST 2022","Mon Aug 22 11:52:22 IST 2022","22450","Suite","Test","Doubts.DoubtsViewCountCheck","Doubts.DoubtsViewCountCheck","teacherViewCountCheck","teacherViewCountCheck","Examine whether or not the teacher can successfully view the increase in view count when viewed."
"passed","Mon Aug 22 12:22:09 IST 2022","Mon Aug 22 12:22:40 IST 2022","30397","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","studentPublishPagination","studentPublishPagination","Examine whether or not the student can successfully navigate to next pages."
"passed","Mon Aug 22 12:44:53 IST 2022","Mon Aug 22 12:45:11 IST 2022","18704","Suite","Test","Notebook.GradeCheck","Notebook.GradeCheck","CheckTeacherBookGrade","CheckTeacherBookGrade","To see if a teacher of a specific grade has the correct grade book"
"passed","Mon Aug 22 13:47:35 IST 2022","Mon Aug 22 13:48:10 IST 2022","34607","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
"passed","Mon Aug 22 14:07:40 IST 2022","Mon Aug 22 14:08:37 IST 2022","56723","Suite","Test","Library.AudioCheck","Library.AudioCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the audio can successfully played properly."
"passed","Mon Aug 22 13:57:34 IST 2022","Mon Aug 22 13:58:37 IST 2022","63285","Suite","Test","Library.VideoCheck","Library.VideoCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the video can successfully played properly."
"passed","Mon Aug 22 13:08:36 IST 2022","Mon Aug 22 13:09:16 IST 2022","40571","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","StudentWorkbookCheck","StudentWorkbookCheck","To check if the student workbook name is the same as that mentioned in the library image"
"broken","Mon Aug 22 11:46:41 IST 2022","Mon Aug 22 11:47:31 IST 2022","49721","Suite","Test","Doubts.DoubtsAskaDoubt_Student","Doubts.DoubtsAskaDoubt_Student","studentAskADoubt","studentAskADoubt","Examine whether or not the student can successfully open page for asking doubt."
"passed","Mon Aug 22 13:26:16 IST 2022","Mon Aug 22 13:27:52 IST 2022","96343","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Aug 22 12:14:06 IST 2022","Mon Aug 22 12:14:26 IST 2022","20278","Suite","Test","Publish.PublishLandingPage","Publish.PublishLandingPage","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Publish module."
"passed","Mon Aug 22 12:46:39 IST 2022","Mon Aug 22 12:47:46 IST 2022","66844","Suite","Test","Notebook.LessonNameVerify","Notebook.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Aug 22 14:13:43 IST 2022","Mon Aug 22 14:13:54 IST 2022","10640","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Mon Aug 22 14:11:21 IST 2022","Mon Aug 22 14:11:28 IST 2022","7004","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageIncorrectPassword","StudentLoginPageIncorrectPassword","Examin Student Login with incorrect password details"
"passed","Mon Aug 22 11:51:11 IST 2022","Mon Aug 22 11:51:33 IST 2022","22417","Suite","Test","Doubts.DoubtsViewCountCheck","Doubts.DoubtsViewCountCheck","teacherViewCountCheck","teacherViewCountCheck","Examine whether or not the teacher can successfully view the increase in view count when viewed."
"passed","Mon Aug 22 13:53:23 IST 2022","Mon Aug 22 13:54:23 IST 2022","59368","Suite","Test","Library.VideoCheck","Library.VideoCheck","studentVideocheck","studentVideocheck","Examine whether or not the video can successfully played properly."
"passed","Mon Aug 22 12:32:05 IST 2022","Mon Aug 22 12:33:32 IST 2022","86821","Suite","Test","Publish.PublishSubjectLessonCategoryFilters_Teacher","Publish.PublishSubjectLessonCategoryFilters_Teacher","teacherBookFilter","teacherBookFilter","Examine whether or not the teacher can successfully filter the content according to book."
