"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 13 16:24:08 IST 2022","Tue Sep 13 16:24:31 IST 2022","23053","Suite","Test","Notebook.NotebookLandingPageCheck","Notebook.NotebookLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the notebook module."
"passed","Tue Sep 13 17:14:04 IST 2022","Tue Sep 13 17:15:45 IST 2022","100789","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Sep 13 16:03:08 IST 2022","Tue Sep 13 16:03:47 IST 2022","38918","Suite","Test","Publish.PublishViewsandLikes_Student","Publish.PublishViewsandLikes_Student","studentPublishViewsandLikes","studentPublishViewsandLikes","Examine whether or not the student can successfully view and like the published content."
"passed","Tue Sep 13 18:03:17 IST 2022","Tue Sep 13 18:03:31 IST 2022","13644","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"passed","Tue Sep 13 17:56:39 IST 2022","Tue Sep 13 17:57:38 IST 2022","58885","Suite","Test","Library.AudioCheck","Library.AudioCheck","StudentAudioCheck","StudentAudioCheck","To check if the audio player is displayed or not."
"passed","Tue Sep 13 16:52:29 IST 2022","Tue Sep 13 16:53:01 IST 2022","32173","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckStudentBookGrade","CheckStudentBookGrade","To see if a student in a specific grade has the correct grade book"
"failed","Tue Sep 13 17:32:26 IST 2022","Tue Sep 13 17:33:06 IST 2022","40158","Suite","Test","Doubts.DoubtsFilterFunctionality","Doubts.DoubtsFilterFunctionality","studentFilterFunctionalityCheck","studentFilterFunctionalityCheck","Examine whether or not the student can successfully filter the content by applying specific filters."
"broken","Tue Sep 13 17:53:10 IST 2022","Tue Sep 13 17:54:04 IST 2022","54024","Suite","Test","Library.AudioCheck","Library.AudioCheck","StudentAudioCheck","StudentAudioCheck","To check if the audio player is displayed or not."
"passed","Tue Sep 13 16:43:17 IST 2022","Tue Sep 13 16:44:19 IST 2022","61396","Suite","Test","Notebook.LessonNameVerify","Notebook.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"broken","Tue Sep 13 16:47:50 IST 2022","Tue Sep 13 16:48:17 IST 2022","26293","Suite","Test","Library.LibLandingPageCheck","Library.LibLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the library module."
