"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 19 17:00:08 IST 2022","Tue Jul 19 17:01:45 IST 2022","96631","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Jul 19 17:34:22 IST 2022","Tue Jul 19 17:34:57 IST 2022","34750","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
"passed","Tue Jul 19 17:22:19 IST 2022","Tue Jul 19 17:23:46 IST 2022","86546","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","StudentLessonTopicCheck","StudentLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Jul 19 17:57:19 IST 2022","Tue Jul 19 17:57:32 IST 2022","12468","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"broken","Tue Jul 19 16:46:38 IST 2022","Tue Jul 19 16:47:20 IST 2022","41942","Suite","Test","Library.LibLandingPageCheck","Library.LibLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the library module."
"passed","Tue Jul 19 16:37:34 IST 2022","Tue Jul 19 16:38:40 IST 2022","65922","Suite","Test","Notebook.LessonNameVerify","Notebook.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Jul 19 16:38:44 IST 2022","Tue Jul 19 16:39:51 IST 2022","66512","Suite","Test","Notebook.LessonNameVerify","Notebook.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Jul 19 16:51:54 IST 2022","Tue Jul 19 16:52:15 IST 2022","21475","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckTeacherBookGrade","CheckTeacherBookGrade","To see if a teacher of a specific grade has the correct grade book"
"passed","Tue Jul 19 18:01:00 IST 2022","Tue Jul 19 18:01:01 IST 2022","1210","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Tue Jul 19 17:55:48 IST 2022","Tue Jul 19 17:56:45 IST 2022","56822","Suite","Test","Library.AudioCheck","Library.AudioCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the audio can successfully played properly."
"passed","Tue Jul 19 17:43:30 IST 2022","Tue Jul 19 17:44:33 IST 2022","63373","Suite","Test","Library.VideoCheck","Library.VideoCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the video can successfully played properly."
