"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 26 13:11:28 IST 2022","Fri Aug 26 13:12:10 IST 2022","41550","Suite","Test","Attendance.AttendancePercentageCheck","Attendance.AttendancePercentageCheck","studentPercentageCheck","studentPercentageCheck","Examine whether or not the student can successfully the attendance percentage calculated monthly."
"passed","Fri Aug 26 13:58:52 IST 2022","Fri Aug 26 13:59:23 IST 2022","30539","Suite","Test","Publish.PublishNewContentButtonCheck_Teacher","Publish.PublishNewContentButtonCheck_Teacher","teacherPublishNewContentBtnCheck","teacherPublishNewContentBtnCheck","Examine whether or not the teacher can successfully get inside the Publish module."
"passed","Fri Aug 26 15:55:18 IST 2022","Fri Aug 26 15:56:14 IST 2022","56937","Suite","Test","Library.AudioCheck","Library.AudioCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the audio can successfully played properly."
"passed","Fri Aug 26 14:56:55 IST 2022","Fri Aug 26 14:57:31 IST 2022","35473","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the library image"
"passed","Fri Aug 26 13:13:24 IST 2022","Fri Aug 26 13:13:45 IST 2022","21680","Suite","Test","Attendance.AttendancePaginationCheck","Attendance.AttendancePaginationCheck","studentPaginationCheck","studentPaginationCheck","Examine whether or not the student can navigate to next pages through pagination."
"passed","Fri Aug 26 14:30:51 IST 2022","Fri Aug 26 14:31:10 IST 2022","18901","Suite","Test","Notebook.GradeCheck","Notebook.GradeCheck","CheckTeacherBookGrade","CheckTeacherBookGrade","To see if a teacher of a specific grade has the correct grade book"
"passed","Fri Aug 26 15:59:03 IST 2022","Fri Aug 26 15:59:16 IST 2022","12330","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"passed","Fri Aug 26 15:28:49 IST 2022","Fri Aug 26 15:30:15 IST 2022","86552","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","TeacherLessonTopicCheck","TeacherLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Fri Aug 26 14:10:40 IST 2022","Fri Aug 26 14:11:17 IST 2022","37848","Suite","Test","Publish.PublishTeacherCategoryFilters_Student","Publish.PublishTeacherCategoryFilters_Student","studentPublishTeacherFilter","studentPublishTeacherFilter","Examine whether or not the student can successfully filter content according to Teacher."
"passed","Fri Aug 26 16:01:56 IST 2022","Fri Aug 26 16:02:02 IST 2022","5512","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Fri Aug 26 13:17:50 IST 2022","Fri Aug 26 13:18:20 IST 2022","30415","Suite","Test","Doubts.DoubtsLandingPageCheck","Doubts.DoubtsLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the Doubts module."
"passed","Fri Aug 26 16:01:41 IST 2022","Fri Aug 26 16:01:53 IST 2022","12303","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageCorrectCredentials","TeacherLoginPageCorrectCredentials","Examin Teachers Login with correct details"
"passed","Fri Aug 26 14:05:35 IST 2022","Fri Aug 26 14:06:15 IST 2022","39336","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","studentPublishPagination","studentPublishPagination","Examine whether or not the student can successfully navigate to next pages."
"passed","Fri Aug 26 16:02:26 IST 2022","Fri Aug 26 16:02:38 IST 2022","11735","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Fri Aug 26 16:04:22 IST 2022","Fri Aug 26 16:05:26 IST 2022","63438","Suite","Test","Publish.PublishNewContentCheck","Publish.PublishNewContentCheck","teacherPublishNewContentCheck","teacherPublishNewContentCheck","Examine whether or not the teacher can successfully publish new content."
"passed","Fri Aug 26 15:51:14 IST 2022","Fri Aug 26 15:52:10 IST 2022","56797","Suite","Test","Library.AudioCheck","Library.AudioCheck","StudentAudioCheck","StudentAudioCheck","To check if the audio player is displayed or not."
"passed","Fri Aug 26 13:55:20 IST 2022","Fri Aug 26 13:55:41 IST 2022","20277","Suite","Test","Publish.PublishLandingPage","Publish.PublishLandingPage","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Publish module."
"passed","Fri Aug 26 13:29:49 IST 2022","Fri Aug 26 13:30:12 IST 2022","22399","Suite","Test","Doubts.DoubtsViewCountCheck","Doubts.DoubtsViewCountCheck","teacherViewCountCheck","teacherViewCountCheck","Examine whether or not the teacher can successfully view the increase in view count when viewed."
"passed","Fri Aug 26 13:04:23 IST 2022","Fri Aug 26 13:04:55 IST 2022","32142","Suite","Test","Attendance.AttendancePresentAbsentLeaveHoliday","Attendance.AttendancePresentAbsentLeaveHoliday","teacherPALCountCheck","teacherPALCountCheck","Examine whether or not the teacher can view the count of present, absent, and leave correctly."
"passed","Fri Aug 26 13:14:44 IST 2022","Fri Aug 26 13:15:15 IST 2022","30469","Suite","Test","Attendance.AttendancePaginationCheck","Attendance.AttendancePaginationCheck","teacherPaginationCheck","teacherPaginationCheck","Examine whether or not the teacher can navigate to next pages through pagination."
"passed","Fri Aug 26 16:01:26 IST 2022","Fri Aug 26 16:01:38 IST 2022","12309","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageCorrectCredentials","TeacherLoginPageCorrectCredentials","Examin Teachers Login with correct details"
"passed","Fri Aug 26 16:11:34 IST 2022","Fri Aug 26 16:13:43 IST 2022","128760","Suite","Test","Notebook.viewHighlightsNotesBookmarks","Notebook.viewHighlightsNotesBookmarks","CheckStudentHighlightsNotesBookmarks","CheckStudentHighlightsNotesBookmarks","To see if a student can view highlights, notes and bookmarks from library in Notebook"
"broken","Fri Aug 26 13:56:53 IST 2022","Fri Aug 26 13:57:45 IST 2022","51742","Suite","Test","Publish.PublishNewContentButtonCheck_Teacher","Publish.PublishNewContentButtonCheck_Teacher","teacherPublishNewContentBtnCheck","teacherPublishNewContentBtnCheck","Examine whether or not the teacher can successfully get inside the Publish module."
"passed","Fri Aug 26 14:28:30 IST 2022","Fri Aug 26 14:28:49 IST 2022","18782","Suite","Test","Notebook.GradeCheck","Notebook.GradeCheck","CheckTeacherBookGrade","CheckTeacherBookGrade","To see if a teacher of a specific grade has the correct grade book"
