"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 02 09:53:48 IST 2022","Fri Sep 02 09:54:13 IST 2022","24977","Suite","Test","Publish.PublishNewContentCheck","Publish.PublishNewContentCheck","studentPublishNewContentCheck","studentPublishNewContentCheck","Examine whether or not the student can successfully view the published content published by teacher."
"passed","Thu Sep 01 17:25:07 IST 2022","Thu Sep 01 17:25:28 IST 2022","21508","Suite","Test","Notebook.GradeCheck","Notebook.GradeCheck","CheckStudentBookGrade","CheckStudentBookGrade","To see if a student in a specific grade has the correct grade book"
"passed","Thu Sep 01 17:59:00 IST 2022","Thu Sep 01 18:00:36 IST 2022","96510","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Thu Sep 01 16:02:01 IST 2022","Thu Sep 01 16:02:34 IST 2022","32908","Suite","Test","Doubts.DoubtsLandingPageCheck","Doubts.DoubtsLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the Doubts module."
"broken","Thu Sep 01 16:24:20 IST 2022","Thu Sep 01 16:24:41 IST 2022","21823","Suite","Test","Doubts.DoubtsNewDoubtCheck","Doubts.DoubtsNewDoubtCheck","teacherViewNewDoubt","teacherViewNewDoubt","Examine whether or not the teacher can successfully view the doubt asked by the students."
"passed","Thu Sep 01 18:27:46 IST 2022","Thu Sep 01 18:29:12 IST 2022","86487","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","TeacherLessonTopicCheck","TeacherLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Thu Sep 01 18:38:02 IST 2022","Thu Sep 01 18:38:37 IST 2022","34657","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
"broken","Thu Sep 01 16:30:51 IST 2022","Thu Sep 01 16:31:48 IST 2022","57517","Suite","Test","Doubts.DoubtsFilterFunctionality","Doubts.DoubtsFilterFunctionality","studentFilterFunctionalityCheck","studentFilterFunctionalityCheck","Examine whether or not the student can successfully filter the content by applying specific filters."
"passed","Thu Sep 01 16:15:34 IST 2022","Thu Sep 01 16:15:57 IST 2022","23528","Suite","Test","Doubts.DoubtsViewCountCheck","Doubts.DoubtsViewCountCheck","teacherViewCountCheck","teacherViewCountCheck","Examine whether or not the teacher can successfully view the increase in view count when viewed."
"passed","Thu Sep 01 16:10:02 IST 2022","Thu Sep 01 16:10:36 IST 2022","33902","Suite","Test","Doubts.DoubtsAskaDoubt_Student","Doubts.DoubtsAskaDoubt_Student","studentAskADoubt","studentAskADoubt","Examine whether or not the student can successfully open page for asking doubt."
"passed","Thu Sep 01 18:43:08 IST 2022","Thu Sep 01 18:44:07 IST 2022","59382","Suite","Test","Library.VideoCheck","Library.VideoCheck","studentVideocheck","studentVideocheck","Examine whether or not the video can successfully played properly."
"passed","Thu Sep 01 16:58:00 IST 2022","Thu Sep 01 16:58:37 IST 2022","37155","Suite","Test","Publish.PublishViewsandLikes_Student","Publish.PublishViewsandLikes_Student","studentPublishViewsandLikes","studentPublishViewsandLikes","Examine whether or not the student can successfully view and like the published content."
"passed","Fri Sep 02 09:55:32 IST 2022","Fri Sep 02 09:55:55 IST 2022","22240","Suite","Test","Publish.PublishNewContentCheck","Publish.PublishNewContentCheck","studentPublishNewContentCheck","studentPublishNewContentCheck","Examine whether or not the student can successfully view the published content published by teacher."
"passed","Thu Sep 01 15:55:36 IST 2022","Thu Sep 01 15:55:58 IST 2022","21694","Suite","Test","Attendance.AttendancePaginationCheck","Attendance.AttendancePaginationCheck","studentPaginationCheck","studentPaginationCheck","Examine whether or not the student can navigate to next pages through pagination."
"passed","Thu Sep 01 17:42:38 IST 2022","Thu Sep 01 17:43:09 IST 2022","30497","Suite","Test","Library.LibLandingPageCheck","Library.LibLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the library module."
"passed","Thu Sep 01 15:59:44 IST 2022","Thu Sep 01 16:00:15 IST 2022","30642","Suite","Test","Attendance.AttendancePaginationCheck","Attendance.AttendancePaginationCheck","teacherPaginationCheck","teacherPaginationCheck","Examine whether or not the teacher can navigate to next pages through pagination."
"passed","Thu Sep 01 18:00:40 IST 2022","Thu Sep 01 18:02:18 IST 2022","97669","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"failed","Thu Sep 01 16:38:58 IST 2022","Thu Sep 01 16:39:48 IST 2022","49963","Suite","Test","Doubts.DoubtsFilterFunctionality","Doubts.DoubtsFilterFunctionality","teacherFilterFunctionalityCheck","teacherFilterFunctionalityCheck","Examine whether or not the teacher can successfully filter the content by applying specific filters."
"broken","Thu Sep 01 18:57:12 IST 2022","Thu Sep 01 18:58:14 IST 2022","62008","Suite","Test","Library.AudioCheck","Library.AudioCheck","teacherVideocheck","teacherVideocheck","Examine whether or not the audio can successfully played properly."
