"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 11 13:59:50 IST 2022","Tue Oct 11 14:00:22 IST 2022","32020","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckStudentBookGrade","CheckStudentBookGrade","To see if a student in a specific grade has the correct grade book"
"passed","Tue Oct 11 12:04:34 IST 2022","Tue Oct 11 12:05:33 IST 2022","59225","Suite","Test","Assessment.AssessmentsDraftsCheck","Assessment.AssessmentsDraftsCheck","teacherDraftAssessmentsCheck","teacherDraftAssessmentsCheck","Examine whether or not the teacher can successfully draft assessment for the students."
"passed","Tue Oct 11 10:29:59 IST 2022","Tue Oct 11 10:30:39 IST 2022","39960","Suite","Test","LessonDelivery.LessonDeliveryLessonNameVerify","LessonDelivery.LessonDeliveryLessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Oct 11 10:58:19 IST 2022","Tue Oct 11 10:58:56 IST 2022","36948","Suite","Test","LessonDelivery.LessonDeliveryDeleteLearningPlan","LessonDelivery.LessonDeliveryDeleteLearningPlan","TeacherDeleteLearningPlanCheck","TeacherDeleteLearningPlanCheck","Teacher should be able to able to delete the learning plan successfully."
"passed","Tue Oct 11 10:24:59 IST 2022","Tue Oct 11 10:25:36 IST 2022","36597","Suite","Test","LessonDelivery.LessonDeliveryWorkbookNameVerify","LessonDelivery.LessonDeliveryWorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the Lesson Delivery image"
"passed","Tue Oct 11 12:19:36 IST 2022","Tue Oct 11 12:20:20 IST 2022","44043","Suite","Test","Attendance.AttendancePresentAbsentLeaveHoliday","Attendance.AttendancePresentAbsentLeaveHoliday","teacherPALCountCheck","teacherPALCountCheck","Examine whether or not the teacher can view the count of present, absent, and leave correctly."
"passed","Tue Oct 11 13:54:30 IST 2022","Tue Oct 11 13:55:02 IST 2022","31739","Suite","Test","Library.LibLandingPageCheck","Library.LibLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the library module."
"passed","Tue Oct 11 10:21:36 IST 2022","Tue Oct 11 10:21:56 IST 2022","20675","Suite","Test","LessonDelivery.LessonDeliveryLandingPageCheck","LessonDelivery.LessonDeliveryLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Lesson Delivery module."
"passed","Tue Oct 11 10:56:02 IST 2022","Tue Oct 11 10:56:38 IST 2022","35505","Suite","Test","LessonDelivery.LessonDeliveryEditLearningPlan","LessonDelivery.LessonDeliveryEditLearningPlan","TeacherEditLearningPlanCheck","TeacherEditLearningPlanCheck","Teacher should be able to able to edit the learning plan successfully."
"broken","Tue Oct 11 13:39:54 IST 2022","Tue Oct 11 13:40:37 IST 2022","43031","Suite","Test","Notebook.GradeCheck","Notebook.GradeCheck","CheckStudentBookGrade","CheckStudentBookGrade","To see if a student in a specific grade has the correct grade book"
"passed","Tue Oct 11 12:09:15 IST 2022","Tue Oct 11 12:09:42 IST 2022","26931","Suite","Test","Assessment.AssessmentsCompletedCheck","Assessment.AssessmentsCompletedCheck","teacherCompletedAssessmentsCheck","teacherCompletedAssessmentsCheck","Examine whether or not the teacher can successfully fetch completed assessments from ongoing tab."
"passed","Tue Oct 11 15:10:51 IST 2022","Tue Oct 11 15:10:51 IST 2022","227","Suite","Test","loginFunctionality.LoginLandingPageCheck","loginFunctionality.LoginLandingPageCheck","teacherLandingPage","teacherLandingPage","Examin Teacher toggle check"
"passed","Tue Oct 11 10:56:41 IST 2022","Tue Oct 11 10:57:20 IST 2022","39927","Suite","Test","LessonDelivery.LessonDeliveryEditLearningPlan","LessonDelivery.LessonDeliveryEditLearningPlan","TeacherEditLearningPlanCheck","TeacherEditLearningPlanCheck","Teacher should be able to able to edit the learning plan successfully."
"passed","Tue Oct 11 12:03:00 IST 2022","Tue Oct 11 12:03:41 IST 2022","41279","Suite","Test","Assessment.AssessmentsDraftsCheck","Assessment.AssessmentsDraftsCheck","teacherDraftAssessmentsCheck","teacherDraftAssessmentsCheck","Examine whether or not the teacher can successfully draft assessment for the students."
"passed","Tue Oct 11 11:41:47 IST 2022","Tue Oct 11 11:42:14 IST 2022","26586","Suite","Test","Assessment.AssessmentLandingPageCheck","Assessment.AssessmentLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the Assessment module."
"passed","Tue Oct 11 14:48:05 IST 2022","Tue Oct 11 14:48:41 IST 2022","36085","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
"passed","Tue Oct 11 15:15:53 IST 2022","Tue Oct 11 15:15:55 IST 2022","1907","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Tue Oct 11 11:21:54 IST 2022","Tue Oct 11 11:22:42 IST 2022","47592","Suite","Test","LessonDelivery.LessonDeliveryInsertAudioCheck","LessonDelivery.LessonDeliveryInsertAudioCheck","TeacherInsertAudioCheck","TeacherInsertAudioCheck","Teacher should be able to insert Audio while creating learning plan successfully."
"passed","Tue Oct 11 12:48:01 IST 2022","Tue Oct 11 12:48:25 IST 2022","24882","Suite","Test","Doubts.DoubtsViewCountCheck","Doubts.DoubtsViewCountCheck","teacherViewCountCheck","teacherViewCountCheck","Examine whether or not the teacher can successfully view the increase in view count when viewed."
"passed","Tue Oct 11 15:12:25 IST 2022","Tue Oct 11 15:12:34 IST 2022","8048","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageIncorrectPassword","StudentLoginPageIncorrectPassword","Examin Student Login with incorrect password details"
"passed","Tue Oct 11 11:06:48 IST 2022","Tue Oct 11 11:07:28 IST 2022","39673","Suite","Test","LessonDelivery.LessonDeliveryInsertLinkCheck","LessonDelivery.LessonDeliveryInsertLinkCheck","TeacherInsertLinkCheck","TeacherInsertLinkCheck","Teacher should be able to insert link while creating learning plan successfully."
"passed","Tue Oct 11 13:12:42 IST 2022","Tue Oct 11 13:13:21 IST 2022","39144","Suite","Test","Publish.PublishViewsandLikes_Student","Publish.PublishViewsandLikes_Student","studentPublishViewsandLikes","studentPublishViewsandLikes","Examine whether or not the student can successfully view and like the published content."
"passed","Tue Oct 11 11:45:19 IST 2022","Tue Oct 11 11:48:06 IST 2022","167261","Suite","Test","Assessment.CreateAssessment_Online","Assessment.CreateAssessment_Online","teacherCreateAssessment_Online","teacherCreateAssessment_Online","Examine whether or not the teacher can successfully create Online assessment for the students."
"passed","Tue Oct 11 11:38:56 IST 2022","Tue Oct 11 11:39:30 IST 2022","34303","Suite","Test","StudentGroups.SearchFunctionalityCheck","StudentGroups.SearchFunctionalityCheck","TeacherSearchGroupCheck","TeacherSearchGroupCheck","Examine whether or not the teacher can successfully Search the added group."
"passed","Tue Oct 11 11:18:38 IST 2022","Tue Oct 11 11:19:21 IST 2022","43228","Suite","Test","LessonDelivery.LessonDeliveryInsertAudioCheck","LessonDelivery.LessonDeliveryInsertAudioCheck","TeacherInsertAudioCheck","TeacherInsertAudioCheck","Teacher should be able to insert Audio while creating learning plan successfully."
"passed","Tue Oct 11 12:21:01 IST 2022","Tue Oct 11 12:21:37 IST 2022","35601","Suite","Test","Attendance.AttendancePresentAbsentLeaveHoliday","Attendance.AttendancePresentAbsentLeaveHoliday","teacherPALCountCheck","teacherPALCountCheck","Examine whether or not the teacher can view the count of present, absent, and leave correctly."
"passed","Tue Oct 11 12:35:25 IST 2022","Tue Oct 11 12:35:58 IST 2022","32298","Suite","Test","Doubts.DoubtsLandingPageCheck","Doubts.DoubtsLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the Doubts module."
"passed","Tue Oct 11 12:54:33 IST 2022","Tue Oct 11 12:54:55 IST 2022","22044","Suite","Test","Doubts.DoubtsNewDoubtCheck","Doubts.DoubtsNewDoubtCheck","teacherViewNewDoubt","teacherViewNewDoubt","Examine whether or not the teacher can successfully view the doubt asked by the students."
"passed","Tue Oct 11 12:12:51 IST 2022","Tue Oct 11 12:13:12 IST 2022","20937","Suite","Test","Attendance.AttendanceLandingPageCheck","Attendance.AttendanceLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Attendance module."
"passed","Tue Oct 11 12:16:14 IST 2022","Tue Oct 11 12:17:18 IST 2022","63987","Suite","Test","Attendance.AttendancePresentAbsentLeaveHoliday","Attendance.AttendancePresentAbsentLeaveHoliday","studentPALHCountCheck","studentPALHCountCheck","Examine whether or not the student can view the count of present, absent, leave, and holiday correctly."
"failed","Tue Oct 11 12:27:03 IST 2022","Tue Oct 11 12:27:28 IST 2022","24498","Suite","Test","Attendance.AttendancePercentageCheck","Attendance.AttendancePercentageCheck","studentPercentageCheck","studentPercentageCheck","Examine whether or not the student can successfully the attendance percentage calculated monthly."
"passed","Tue Oct 11 14:10:46 IST 2022","Tue Oct 11 14:11:23 IST 2022","36684","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the library image"
"passed","Tue Oct 11 15:13:08 IST 2022","Tue Oct 11 15:13:10 IST 2022","2007","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectStudentMobileNoCheck","IncorrectStudentMobileNoCheck","Examin Student Login with incorrect mobile number"
"passed","Tue Oct 11 12:29:20 IST 2022","Tue Oct 11 12:29:45 IST 2022","24944","Suite","Test","Attendance.AttendancePaginationCheck","Attendance.AttendancePaginationCheck","studentPaginationCheck","studentPaginationCheck","Examine whether or not the student can navigate to next pages through pagination."
"broken","Tue Oct 11 10:19:07 IST 2022","Tue Oct 11 10:19:52 IST 2022","44570","Suite","Test","Notebook.viewHighlightsNotesBookmarks","Notebook.viewHighlightsNotesBookmarks","CheckTeacherHighlightsNotesBookmarks","CheckTeacherHighlightsNotesBookmarks","To see if a teacher can view highlights, notes and bookmarks from library in Notebook"
"failed","Tue Oct 11 12:27:58 IST 2022","Tue Oct 11 12:28:21 IST 2022","23587","Suite","Test","Attendance.AttendancePercentageCheck","Attendance.AttendancePercentageCheck","studentPercentageCheck","studentPercentageCheck","Examine whether or not the student can successfully the attendance percentage calculated monthly."
"passed","Tue Oct 11 12:33:39 IST 2022","Tue Oct 11 12:34:13 IST 2022","34239","Suite","Test","Attendance.AttendancePaginationCheck","Attendance.AttendancePaginationCheck","teacherPaginationCheck","teacherPaginationCheck","Examine whether or not the teacher can navigate to next pages through pagination."
"passed","Tue Oct 11 13:08:06 IST 2022","Tue Oct 11 13:08:38 IST 2022","31972","Suite","Test","Publish.PublishNewContentButtonCheck_Teacher","Publish.PublishNewContentButtonCheck_Teacher","teacherPublishNewContentBtnCheck","teacherPublishNewContentBtnCheck","Examine whether or not the teacher can successfully get inside the Publish module."
"passed","Tue Oct 11 13:18:05 IST 2022","Tue Oct 11 13:18:55 IST 2022","49765","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","studentPublishPagination","studentPublishPagination","Examine whether or not the student can successfully navigate to next pages."
"passed","Tue Oct 11 10:27:05 IST 2022","Tue Oct 11 10:27:42 IST 2022","36549","Suite","Test","LessonDelivery.LessonDeliveryWorkbookNameVerify","LessonDelivery.LessonDeliveryWorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the Lesson Delivery image"
"broken","Tue Oct 11 10:55:23 IST 2022","Tue Oct 11 10:55:59 IST 2022","36095","Suite","Test","LessonDelivery.LessonDeliveryEditLearningPlan","LessonDelivery.LessonDeliveryEditLearningPlan","TeacherEditLearningPlanCheck","TeacherEditLearningPlanCheck","Teacher should be able to able to edit the learning plan successfully."
"passed","Tue Oct 11 11:27:10 IST 2022","Tue Oct 11 11:27:31 IST 2022","21453","Suite","Test","StudentGroups.StudentGroupsLandingPageCheck","StudentGroups.StudentGroupsLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Student Groups module."
"passed","Tue Oct 11 15:16:01 IST 2022","Tue Oct 11 15:16:03 IST 2022","1771","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Tue Oct 11 11:29:34 IST 2022","Tue Oct 11 11:29:55 IST 2022","21196","Suite","Test","StudentGroups.AddGroupBtnCheck","StudentGroups.AddGroupBtnCheck","TeacherAddGroupBtnCheck","TeacherAddGroupBtnCheck","Examine whether or not the teacher can successfully click the add group button."
"failed","Tue Oct 11 12:59:45 IST 2022","Tue Oct 11 13:00:27 IST 2022","42447","Suite","Test","Doubts.DoubtsFilterFunctionality","Doubts.DoubtsFilterFunctionality","studentFilterFunctionalityCheck","studentFilterFunctionalityCheck","Examine whether or not the student can successfully filter the content by applying specific filters."
"broken","Tue Oct 11 14:32:04 IST 2022","Tue Oct 11 14:32:51 IST 2022","46993","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","StudentLessonTopicCheck","StudentLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Tue Oct 11 12:52:24 IST 2022","Tue Oct 11 12:53:12 IST 2022","48087","Suite","Test","Doubts.DoubtsNewDoubtCheck","Doubts.DoubtsNewDoubtCheck","studentAskNewDoubt","studentAskNewDoubt","Examine whether or not the student can successfully ask his/her doubt."
"passed","Tue Oct 11 14:05:49 IST 2022","Tue Oct 11 14:06:31 IST 2022","41780","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","StudentWorkbookCheck","StudentWorkbookCheck","To check if the student workbook name is the same as that mentioned in the library image"
"passed","Tue Oct 11 15:10:54 IST 2022","Tue Oct 11 15:11:07 IST 2022","13212","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"passed","Tue Oct 11 12:36:36 IST 2022","Tue Oct 11 12:37:09 IST 2022","32423","Suite","Test","Doubts.DoubtsLandingPageCheck","Doubts.DoubtsLandingPageCheck","studentLanding","studentLanding","Examine whether or not the student can successfully get inside the Doubts module."
"broken","Tue Oct 11 10:12:19 IST 2022","Tue Oct 11 10:13:10 IST 2022","50292","Suite","Test","Notebook.viewHighlightsNotesBookmarks","Notebook.viewHighlightsNotesBookmarks","CheckStudentHighlightsNotesBookmarks","CheckStudentHighlightsNotesBookmarks","To see if a student can view highlights, notes and bookmarks from library in Notebook"
"broken","Tue Oct 11 14:44:03 IST 2022","Tue Oct 11 14:44:46 IST 2022","42997","Suite","Test","Library.SearchCheck","Library.SearchCheck","StudentSearchCheck","StudentSearchCheck","Searched content should be displayed on screen."
"passed","Tue Oct 11 13:57:22 IST 2022","Tue Oct 11 13:57:49 IST 2022","26399","Suite","Test","Library.LibLandingPageCheck","Library.LibLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the library module."
"passed","Tue Oct 11 12:45:37 IST 2022","Tue Oct 11 12:46:04 IST 2022","26552","Suite","Test","Doubts.DoubtsViewCountCheck","Doubts.DoubtsViewCountCheck","studentViewCountCheck","studentViewCountCheck","Examine whether or not the student can successfully view the increase in view count when viewed."
