"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 04 20:18:55 IST 2022","Mon Jul 04 20:19:43 IST 2022","47277","Suite","Test","Library.ChapterNameVerify","Library.ChapterNameVerify","StudentChapterCheck","StudentChapterCheck","Whichever option is selected, the chapter name should be clearly visible."
"passed","Mon Jul 04 20:49:34 IST 2022","Mon Jul 04 20:50:30 IST 2022","55382","Suite","Test","Library.Videocheck","Library.Videocheck","teacherVideocheck","teacherVideocheck","Examine whether or not the video can successfully played properly."
"passed","Mon Jul 04 20:41:20 IST 2022","Mon Jul 04 20:41:38 IST 2022","18186","Suite","Test","Library.SearchCheck","Library.SearchCheck","StudentSearchCheck","StudentSearchCheck","Searched content should be displayed on screen."
"passed","Mon Jul 04 20:08:32 IST 2022","Mon Jul 04 20:08:32 IST 2022","169","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Mon Jul 04 20:15:51 IST 2022","Mon Jul 04 20:16:17 IST 2022","26818","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the library image"
"passed","Mon Jul 04 20:40:33 IST 2022","Mon Jul 04 20:40:51 IST 2022","18448","Suite","Test","Library.SearchCheck","Library.SearchCheck","StudentSearchCheck","StudentSearchCheck","Searched content should be displayed on screen."
"passed","Mon Jul 04 20:30:24 IST 2022","Mon Jul 04 20:31:08 IST 2022","44638","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Jul 04 20:10:52 IST 2022","Mon Jul 04 20:11:05 IST 2022","13556","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckTeacherBookGrade","CheckTeacherBookGrade","To see if a teacher of a specific grade has the correct grade book"
"passed","Mon Jul 04 20:41:43 IST 2022","Mon Jul 04 20:42:11 IST 2022","27642","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
"passed","Mon Jul 04 20:12:49 IST 2022","Mon Jul 04 20:13:16 IST 2022","26834","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","StudentWorkbookCheck","StudentWorkbookCheck","To check if the student workbook name is the same as that mentioned in the library image"
"passed","Mon Jul 04 20:08:59 IST 2022","Mon Jul 04 20:09:17 IST 2022","17740","Suite","Test","Library.LibLandingPageCheck","Library.LibLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the library module."
"passed","Mon Jul 04 20:06:53 IST 2022","Mon Jul 04 20:07:00 IST 2022","6619","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Mon Jul 04 20:29:14 IST 2022","Mon Jul 04 20:30:18 IST 2022","64258","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Jul 04 20:27:16 IST 2022","Mon Jul 04 20:29:09 IST 2022","113063","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Jul 04 20:07:05 IST 2022","Mon Jul 04 20:07:11 IST 2022","6472","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Mon Jul 04 20:07:49 IST 2022","Mon Jul 04 20:08:01 IST 2022","11241","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Mon Jul 04 20:03:57 IST 2022","Mon Jul 04 20:04:04 IST 2022","6424","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageIncorrectPassword","StudentLoginPageIncorrectPassword","Examin Student Login with incorrect password details"
"passed","Mon Jul 04 20:08:25 IST 2022","Mon Jul 04 20:08:27 IST 2022","1590","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Mon Jul 04 20:24:39 IST 2022","Mon Jul 04 20:25:50 IST 2022","70519","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Mon Jul 04 20:23:03 IST 2022","Mon Jul 04 20:23:47 IST 2022","43389","Suite","Test","Library.ChapterNameVerify","Library.ChapterNameVerify","TeacherChapterCheck","TeacherChapterCheck","Whichever option is selected, the chapter name should be clearly visible."
