"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 13 12:33:13 IST 2022","Thu Oct 13 12:33:44 IST 2022","30551","Suite","Test","Doubts.DoubtsLandingPageCheck","Doubts.DoubtsLandingPageCheck","teacherLanding","teacherLanding","Examine whether or not the teacher can successfully get inside the Doubts module."
"passed","Thu Oct 13 14:06:40 IST 2022","Thu Oct 13 14:07:17 IST 2022","36491","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the library image"
"passed","Thu Oct 13 14:25:28 IST 2022","Thu Oct 13 14:26:57 IST 2022","88293","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","StudentLessonTopicCheck","StudentLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Thu Oct 13 14:48:45 IST 2022","Thu Oct 13 14:49:47 IST 2022","61977","Suite","Test","Library.VideoCheck","Library.VideoCheck","studentVideocheck","studentVideocheck","Examine whether or not the video can successfully played properly."
"passed","Thu Oct 13 13:17:14 IST 2022","Thu Oct 13 13:18:02 IST 2022","47416","Suite","Test","Publish.PublishPagination","Publish.PublishPagination","teacherPublishPagination","teacherPublishPagination","Examine whether or not the teacher can successfully navigate to next pages."
"passed","Thu Oct 13 14:09:18 IST 2022","Thu Oct 13 14:10:58 IST 2022","100136","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Thu Oct 13 14:46:46 IST 2022","Thu Oct 13 14:47:37 IST 2022","51782","Suite","Test","Library.VideoCheck","Library.VideoCheck","studentVideocheck","studentVideocheck","Examine whether or not the video can successfully played properly."
"passed","Thu Oct 13 14:00:22 IST 2022","Thu Oct 13 14:00:45 IST 2022","22585","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckTeacherBookGrade","CheckTeacherBookGrade","To see if a teacher of a specific grade has the correct grade book"
"failed","Thu Oct 13 10:27:14 IST 2022","Thu Oct 13 10:27:54 IST 2022","40322","Suite","Test","LessonDelivery.LessonDeliveryLessonNameVerify","LessonDelivery.LessonDeliveryLessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Thu Oct 13 10:48:33 IST 2022","Thu Oct 13 10:49:12 IST 2022","39260","Suite","Test","LessonDelivery.LessonDeliveryCreateLearningPlanCheck","LessonDelivery.LessonDeliveryCreateLearningPlanCheck","TeacherCreateLearningPlanCheck","TeacherCreateLearningPlanCheck","Teacher should be able to able to create learning plan successfully."
"passed","Thu Oct 13 14:07:59 IST 2022","Thu Oct 13 14:08:35 IST 2022","36519","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","TeacherWorkbookCheck","TeacherWorkbookCheck","To check if the teacher workbook name is the same as that mentioned in the library image"
"passed","Thu Oct 13 14:34:28 IST 2022","Thu Oct 13 14:35:54 IST 2022","86288","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","TeacherLessonTopicCheck","TeacherLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Thu Oct 13 14:32:57 IST 2022","Thu Oct 13 14:34:25 IST 2022","88113","Suite","Test","Library.LessonTopicsVerify","Library.LessonTopicsVerify","TeacherLessonTopicCheck","TeacherLessonTopicCheck","Whichever option is selected, the lesson name should be clearly visible."
"broken","Thu Oct 13 10:33:36 IST 2022","Thu Oct 13 10:34:32 IST 2022","56142","Suite","Test","LessonDelivery.LessonDeliveryLessonPlanOverviewCheck","LessonDelivery.LessonDeliveryLessonPlanOverviewCheck","TeacherLessonPlanOverviewCheck","TeacherLessonPlanOverviewCheck","Whichever option is selected, the lesson plan overview should be clearly visible."
"broken","Thu Oct 13 11:51:39 IST 2022","Thu Oct 13 11:52:34 IST 2022","55002","Suite","Test","Assessment.CreateAssessment_PenPaper","Assessment.CreateAssessment_PenPaper","teacherCreateAssessment_PenPaper","teacherCreateAssessment_PenPaper","Examine whether or not the teacher can successfully create Pen & paper assessment for the students."
