"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 06 18:17:56 IST 2022","Wed Jul 06 18:18:44 IST 2022","47796","Suite","Test","Library.ChapterNameVerify","Library.ChapterNameVerify","TeacherChapterCheck","TeacherChapterCheck","Whichever option is selected, the chapter name should be clearly visible."
"passed","Wed Jul 06 18:45:28 IST 2022","Wed Jul 06 18:46:24 IST 2022","56371","Suite","Test","Library.Videocheck","Library.Videocheck","studentVideocheck","studentVideocheck","Examine whether or not the video can successfully played properly."
"passed","Wed Jul 06 18:18:46 IST 2022","Wed Jul 06 18:19:34 IST 2022","47856","Suite","Test","Library.ChapterNameVerify","Library.ChapterNameVerify","TeacherChapterCheck","TeacherChapterCheck","Whichever option is selected, the chapter name should be clearly visible."
"passed","Wed Jul 06 18:20:30 IST 2022","Wed Jul 06 18:21:18 IST 2022","47919","Suite","Test","Library.ChapterNameVerify","Library.ChapterNameVerify","TeacherChapterCheck","TeacherChapterCheck","Whichever option is selected, the chapter name should be clearly visible."
"passed","Wed Jul 06 18:01:04 IST 2022","Wed Jul 06 18:01:04 IST 2022","179","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectStudentMobileNoCheck","IncorrectStudentMobileNoCheck","Examin Student Login with incorrect mobile number"
"passed","Wed Jul 06 18:01:23 IST 2022","Wed Jul 06 18:01:35 IST 2022","12406","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageCorrectCredentials","TeacherLoginPageCorrectCredentials","Examin Teachers Login with correct details"
"passed","Wed Jul 06 18:00:50 IST 2022","Wed Jul 06 18:00:50 IST 2022","163","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectStudentMobileNoCheck","IncorrectStudentMobileNoCheck","Examin Student Login with incorrect mobile number"
"passed","Wed Jul 06 17:59:01 IST 2022","Wed Jul 06 17:59:14 IST 2022","12358","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"passed","Wed Jul 06 18:02:40 IST 2022","Wed Jul 06 18:02:51 IST 2022","10964","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Wed Jul 06 18:42:31 IST 2022","Wed Jul 06 18:43:18 IST 2022","46366","Suite","Test","Library.Videocheck","Library.Videocheck","studentVideocheck","studentVideocheck","Examine whether or not the video can successfully played properly."
"passed","Wed Jul 06 18:03:37 IST 2022","Wed Jul 06 18:03:37 IST 2022","100","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Wed Jul 06 18:00:37 IST 2022","Wed Jul 06 18:00:44 IST 2022","7315","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageIncorrectPassword","StudentLoginPageIncorrectPassword","Examin Student Login with incorrect password details"
"passed","Wed Jul 06 18:05:59 IST 2022","Wed Jul 06 18:06:23 IST 2022","24494","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckStudentBookGrade","CheckStudentBookGrade","To see if a student in a specific grade has the correct grade book"
"passed","Wed Jul 06 18:03:23 IST 2022","Wed Jul 06 18:03:24 IST 2022","176","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Wed Jul 06 17:59:46 IST 2022","Wed Jul 06 17:59:58 IST 2022","12393","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"passed","Wed Jul 06 18:14:35 IST 2022","Wed Jul 06 18:15:03 IST 2022","27476","Suite","Test","Library.ChapterNameVerify","Library.ChapterNameVerify","StudentChapterCheck","StudentChapterCheck","Whichever option is selected, the chapter name should be clearly visible."
"passed","Wed Jul 06 18:03:33 IST 2022","Wed Jul 06 18:03:35 IST 2022","1237","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Wed Jul 06 18:10:37 IST 2022","Wed Jul 06 18:11:15 IST 2022","37623","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","StudentWorkbookCheck","StudentWorkbookCheck","To check if the student workbook name is the same as that mentioned in the library image"
"passed","Wed Jul 06 18:28:24 IST 2022","Wed Jul 06 18:30:14 IST 2022","109095","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Wed Jul 06 18:09:57 IST 2022","Wed Jul 06 18:10:35 IST 2022","37628","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","StudentWorkbookCheck","StudentWorkbookCheck","To check if the student workbook name is the same as that mentioned in the library image"
"passed","Wed Jul 06 18:06:52 IST 2022","Wed Jul 06 18:07:12 IST 2022","19566","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckTeacherBookGrade","CheckTeacherBookGrade","To see if a teacher of a specific grade has the correct grade book"
"passed","Wed Jul 06 18:02:31 IST 2022","Wed Jul 06 18:02:37 IST 2022","5831","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Wed Jul 06 18:37:37 IST 2022","Wed Jul 06 18:38:04 IST 2022","27716","Suite","Test","Library.SearchCheck","Library.SearchCheck","StudentSearchCheck","StudentSearchCheck","Searched content should be displayed on screen."
"passed","Wed Jul 06 18:35:15 IST 2022","Wed Jul 06 18:37:04 IST 2022","109057","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","TeacherLessonNameCheck","TeacherLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Wed Jul 06 18:03:20 IST 2022","Wed Jul 06 18:03:21 IST 2022","1252","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectTeacherMobileNoCheck","IncorrectTeacherMobileNoCheck","Examin Teacher Login with incorrect mobile number"
"passed","Wed Jul 06 18:02:54 IST 2022","Wed Jul 06 18:03:04 IST 2022","10852","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Wed Jul 06 18:00:57 IST 2022","Wed Jul 06 18:00:58 IST 2022","1243","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","IncorrectStudentMobileNoCheck","IncorrectStudentMobileNoCheck","Examin Student Login with incorrect mobile number"
"passed","Wed Jul 06 18:27:29 IST 2022","Wed Jul 06 18:28:22 IST 2022","53083","Suite","Test","Library.LessonNameVerify","Library.LessonNameVerify","StudentLessonNameCheck","StudentLessonNameCheck","Whichever option is selected, the lesson name should be clearly visible."
"passed","Wed Jul 06 18:11:17 IST 2022","Wed Jul 06 18:11:55 IST 2022","37611","Suite","Test","Library.WorkbookNameVerify","Library.WorkbookNameVerify","StudentWorkbookCheck","StudentWorkbookCheck","To check if the student workbook name is the same as that mentioned in the library image"
"passed","Wed Jul 06 18:04:38 IST 2022","Wed Jul 06 18:05:03 IST 2022","24341","Suite","Test","Library.GradeCheck","Library.GradeCheck","CheckStudentBookGrade","CheckStudentBookGrade","To see if a student in a specific grade has the correct grade book"
"passed","Wed Jul 06 17:59:31 IST 2022","Wed Jul 06 17:59:43 IST 2022","12384","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","StudentLoginPageCorrectCredentials","StudentLoginPageCorrectCredentials","Examin Student Login with correct details"
"passed","Wed Jul 06 18:02:22 IST 2022","Wed Jul 06 18:02:28 IST 2022","6047","Suite","Test","loginFunctionality.UserSignInFunctionality","loginFunctionality.UserSignInFunctionality","TeacherLoginPageIncorrectPassword","TeacherLoginPageIncorrectPassword","Examin Teacher Login with incorrect password details"
"passed","Wed Jul 06 18:40:45 IST 2022","Wed Jul 06 18:41:17 IST 2022","31654","Suite","Test","Library.SearchCheck","Library.SearchCheck","TeacherSearchCheck","TeacherSearchCheck","Searched content should be displayed on screen."
